2019-03-08 18:51:03, INFO: Current git head hash code: 6583db272e99270b8998bd3bc3583a07a9ebb33a
2019-03-08 18:51:03, INFO: Using device: cpu
2019-03-08 18:51:03, INFO: Policy: SARL w/o global state
2019-03-08 18:51:03, INFO: human number: 5
2019-03-08 18:51:03, INFO: Not randomize human's radius and preferred speed
2019-03-08 18:51:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2019-03-08 18:51:03, INFO: Square width: 10.0, circle width: 4.0
2019-03-08 18:51:03, INFO: Load reinforcement learning trained weights. Resume training
2019-03-08 18:51:03, INFO: Agent is invisible and has unicycle kinematic constraint
2019-03-08 18:51:03, INFO: Current learning rate: 0.001000
2019-03-08 18:54:26, INFO: TRAIN in episode 0 has success rate: 0.98, collision rate: 0.02, nav time: 10.69, total reward: 0.3214
2019-03-09 12:02:27, INFO: TRAIN in episode 17737 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3350
2019-03-09 12:02:30, INFO: TRAIN in episode 17738 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3132
2019-03-09 12:02:34, INFO: TRAIN in episode 17739 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3388
2019-03-09 12:02:37, INFO: TRAIN in episode 17740 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:02:40, INFO: TRAIN in episode 17741 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:02:43, INFO: TRAIN in episode 17742 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3221
2019-03-09 12:02:46, INFO: TRAIN in episode 17743 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3291
2019-03-09 12:02:49, INFO: TRAIN in episode 17744 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:02:53, INFO: TRAIN in episode 17745 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3572
2019-03-09 12:02:56, INFO: TRAIN in episode 17746 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:02:59, INFO: TRAIN in episode 17747 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:03:02, INFO: TRAIN in episode 17748 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:03:05, INFO: TRAIN in episode 17749 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3086
2019-03-09 12:03:08, INFO: TRAIN in episode 17750 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3228
2019-03-09 12:03:11, INFO: TRAIN in episode 17751 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:03:14, INFO: TRAIN in episode 17752 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:03:17, INFO: TRAIN in episode 17753 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:03:20, INFO: TRAIN in episode 17754 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3128
2019-03-09 12:03:24, INFO: TRAIN in episode 17755 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:03:27, INFO: TRAIN in episode 17756 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:03:30, INFO: TRAIN in episode 17757 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:03:33, INFO: TRAIN in episode 17758 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:03:36, INFO: TRAIN in episode 17759 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:03:40, INFO: TRAIN in episode 17760 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2693
2019-03-09 12:03:43, INFO: TRAIN in episode 17761 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3771
2019-03-09 12:03:46, INFO: TRAIN in episode 17762 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3296
2019-03-09 12:03:50, INFO: TRAIN in episode 17763 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:03:53, INFO: TRAIN in episode 17764 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:03:57, INFO: TRAIN in episode 17765 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:04:00, INFO: TRAIN in episode 17766 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3284
2019-03-09 12:04:03, INFO: TRAIN in episode 17767 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3484
2019-03-09 12:04:06, INFO: TRAIN in episode 17768 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:04:09, INFO: TRAIN in episode 17769 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:04:12, INFO: TRAIN in episode 17770 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2751
2019-03-09 12:04:16, INFO: TRAIN in episode 17771 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:04:19, INFO: TRAIN in episode 17772 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:04:22, INFO: TRAIN in episode 17773 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 12:04:25, INFO: TRAIN in episode 17774 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:04:29, INFO: TRAIN in episode 17775 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3279
2019-03-09 12:04:32, INFO: TRAIN in episode 17776 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:04:36, INFO: TRAIN in episode 17777 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3139
2019-03-09 12:04:39, INFO: TRAIN in episode 17778 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3634
2019-03-09 12:04:42, INFO: TRAIN in episode 17779 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:04:45, INFO: TRAIN in episode 17780 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:04:49, INFO: TRAIN in episode 17781 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:04:52, INFO: TRAIN in episode 17782 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3298
2019-03-09 12:04:55, INFO: TRAIN in episode 17783 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:04:59, INFO: TRAIN in episode 17784 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:05:02, INFO: TRAIN in episode 17785 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-09 12:05:05, INFO: TRAIN in episode 17786 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:05:08, INFO: TRAIN in episode 17787 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:05:11, INFO: TRAIN in episode 17788 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3190
2019-03-09 12:05:14, INFO: TRAIN in episode 17789 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:05:18, INFO: TRAIN in episode 17790 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:05:22, INFO: TRAIN in episode 17791 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:05:25, INFO: TRAIN in episode 17792 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3164
2019-03-09 12:05:28, INFO: TRAIN in episode 17793 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:05:32, INFO: TRAIN in episode 17794 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3145
2019-03-09 12:05:34, INFO: TRAIN in episode 17795 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:05:39, INFO: TRAIN in episode 17796 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2748
2019-03-09 12:05:42, INFO: TRAIN in episode 17797 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:05:45, INFO: TRAIN in episode 17798 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:05:49, INFO: TRAIN in episode 17799 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:05:52, INFO: TRAIN in episode 17800 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3306
2019-03-09 12:05:56, INFO: TRAIN in episode 17801 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:05:59, INFO: TRAIN in episode 17802 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:06:02, INFO: TRAIN in episode 17803 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3050
2019-03-09 12:06:05, INFO: TRAIN in episode 17804 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3657
2019-03-09 12:06:09, INFO: TRAIN in episode 17805 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:06:12, INFO: TRAIN in episode 17806 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:06:15, INFO: TRAIN in episode 17807 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:06:19, INFO: TRAIN in episode 17808 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3570
2019-03-09 12:06:23, INFO: TRAIN in episode 17809 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:06:26, INFO: TRAIN in episode 17810 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:06:29, INFO: TRAIN in episode 17811 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:06:32, INFO: TRAIN in episode 17812 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:06:35, INFO: TRAIN in episode 17813 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:06:38, INFO: TRAIN in episode 17814 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:06:42, INFO: TRAIN in episode 17815 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3206
2019-03-09 12:06:44, INFO: TRAIN in episode 17816 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:06:48, INFO: TRAIN in episode 17817 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3272
2019-03-09 12:06:51, INFO: TRAIN in episode 17818 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3479
2019-03-09 12:06:54, INFO: TRAIN in episode 17819 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:06:57, INFO: TRAIN in episode 17820 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 12:07:00, INFO: TRAIN in episode 17821 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3973
2019-03-09 12:07:04, INFO: TRAIN in episode 17822 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:07:06, INFO: TRAIN in episode 17823 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:07:09, INFO: TRAIN in episode 17824 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3646
2019-03-09 12:07:12, INFO: TRAIN in episode 17825 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3239
2019-03-09 12:07:15, INFO: TRAIN in episode 17826 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3460
2019-03-09 12:07:18, INFO: TRAIN in episode 17827 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:07:21, INFO: TRAIN in episode 17828 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:07:24, INFO: TRAIN in episode 17829 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:07:27, INFO: TRAIN in episode 17830 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3521
2019-03-09 12:07:30, INFO: TRAIN in episode 17831 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:07:34, INFO: TRAIN in episode 17832 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:07:38, INFO: TRAIN in episode 17833 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2962
2019-03-09 12:07:41, INFO: TRAIN in episode 17834 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3245
2019-03-09 12:07:45, INFO: TRAIN in episode 17835 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3372
2019-03-09 12:07:48, INFO: TRAIN in episode 17836 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:07:51, INFO: TRAIN in episode 17837 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2791
2019-03-09 12:07:54, INFO: TRAIN in episode 17838 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:07:57, INFO: TRAIN in episode 17839 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:08:01, INFO: TRAIN in episode 17840 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:08:04, INFO: TRAIN in episode 17841 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2797
2019-03-09 12:08:07, INFO: TRAIN in episode 17842 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:08:10, INFO: TRAIN in episode 17843 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:08:14, INFO: TRAIN in episode 17844 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:08:18, INFO: TRAIN in episode 17845 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:08:22, INFO: TRAIN in episode 17846 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:08:25, INFO: TRAIN in episode 17847 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3051
2019-03-09 12:08:28, INFO: TRAIN in episode 17848 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:08:31, INFO: TRAIN in episode 17849 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:08:35, INFO: TRAIN in episode 17850 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:08:39, INFO: TRAIN in episode 17851 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:08:42, INFO: TRAIN in episode 17852 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:08:45, INFO: TRAIN in episode 17853 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:08:49, INFO: TRAIN in episode 17854 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:08:53, INFO: TRAIN in episode 17855 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:08:57, INFO: TRAIN in episode 17856 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:09:01, INFO: TRAIN in episode 17857 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3201
2019-03-09 12:09:04, INFO: TRAIN in episode 17858 has success rate: 1.00, collision rate: 0.00, nav time: 12.75, total reward: 0.2679
2019-03-09 12:09:07, INFO: TRAIN in episode 17859 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:09:10, INFO: TRAIN in episode 17860 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:09:14, INFO: TRAIN in episode 17861 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:09:18, INFO: TRAIN in episode 17862 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:09:22, INFO: TRAIN in episode 17863 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:09:24, INFO: TRAIN in episode 17864 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:09:28, INFO: TRAIN in episode 17865 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2909
2019-03-09 12:09:31, INFO: TRAIN in episode 17866 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:09:34, INFO: TRAIN in episode 17867 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:09:36, INFO: TRAIN in episode 17868 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-09 12:09:39, INFO: TRAIN in episode 17869 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:09:42, INFO: TRAIN in episode 17870 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3041
2019-03-09 12:09:45, INFO: TRAIN in episode 17871 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:09:49, INFO: TRAIN in episode 17872 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:09:52, INFO: TRAIN in episode 17873 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3753
2019-03-09 12:09:56, INFO: TRAIN in episode 17874 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:09:59, INFO: TRAIN in episode 17875 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2907
2019-03-09 12:10:02, INFO: TRAIN in episode 17876 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3640
2019-03-09 12:10:05, INFO: TRAIN in episode 17877 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:10:08, INFO: TRAIN in episode 17878 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:10:12, INFO: TRAIN in episode 17879 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:10:15, INFO: TRAIN in episode 17880 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:10:17, INFO: TRAIN in episode 17881 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:10:21, INFO: TRAIN in episode 17882 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3540
2019-03-09 12:10:24, INFO: TRAIN in episode 17883 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3330
2019-03-09 12:10:27, INFO: TRAIN in episode 17884 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3154
2019-03-09 12:10:30, INFO: TRAIN in episode 17885 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3297
2019-03-09 12:10:33, INFO: TRAIN in episode 17886 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3307
2019-03-09 12:10:36, INFO: TRAIN in episode 17887 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:10:40, INFO: TRAIN in episode 17888 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3394
2019-03-09 12:10:43, INFO: TRAIN in episode 17889 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.2665
2019-03-09 12:10:46, INFO: TRAIN in episode 17890 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:10:49, INFO: TRAIN in episode 17891 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3159
2019-03-09 12:10:52, INFO: TRAIN in episode 17892 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3576
2019-03-09 12:10:55, INFO: TRAIN in episode 17893 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 12:10:58, INFO: TRAIN in episode 17894 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:11:01, INFO: TRAIN in episode 17895 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3559
2019-03-09 12:11:04, INFO: TRAIN in episode 17896 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:11:07, INFO: TRAIN in episode 17897 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:11:10, INFO: TRAIN in episode 17898 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:11:13, INFO: TRAIN in episode 17899 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:11:16, INFO: TRAIN in episode 17900 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:11:20, INFO: TRAIN in episode 17901 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:11:23, INFO: TRAIN in episode 17902 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:11:26, INFO: TRAIN in episode 17903 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3271
2019-03-09 12:11:29, INFO: TRAIN in episode 17904 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:11:33, INFO: TRAIN in episode 17905 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2873
2019-03-09 12:11:36, INFO: TRAIN in episode 17906 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3394
2019-03-09 12:11:39, INFO: TRAIN in episode 17907 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:11:43, INFO: TRAIN in episode 17908 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:11:46, INFO: TRAIN in episode 17909 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 12:11:49, INFO: TRAIN in episode 17910 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3863
2019-03-09 12:11:52, INFO: TRAIN in episode 17911 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:11:55, INFO: TRAIN in episode 17912 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:11:58, INFO: TRAIN in episode 17913 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3132
2019-03-09 12:12:02, INFO: TRAIN in episode 17914 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3303
2019-03-09 12:12:05, INFO: TRAIN in episode 17915 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:12:08, INFO: TRAIN in episode 17916 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:12:11, INFO: TRAIN in episode 17917 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 12:12:14, INFO: TRAIN in episode 17918 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3088
2019-03-09 12:12:17, INFO: TRAIN in episode 17919 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 12:12:21, INFO: TRAIN in episode 17920 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3281
2019-03-09 12:12:24, INFO: TRAIN in episode 17921 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:12:28, INFO: TRAIN in episode 17922 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3031
2019-03-09 12:12:31, INFO: TRAIN in episode 17923 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 12:12:34, INFO: TRAIN in episode 17924 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 12:12:37, INFO: TRAIN in episode 17925 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 12:12:40, INFO: TRAIN in episode 17926 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:12:43, INFO: TRAIN in episode 17927 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2716
2019-03-09 12:12:47, INFO: TRAIN in episode 17928 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3562
2019-03-09 12:12:51, INFO: TRAIN in episode 17929 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 12:12:54, INFO: TRAIN in episode 17930 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3296
2019-03-09 12:12:57, INFO: TRAIN in episode 17931 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 12:13:00, INFO: TRAIN in episode 17932 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 12:13:04, INFO: TRAIN in episode 17933 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3668
2019-03-09 12:13:08, INFO: TRAIN in episode 17934 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 12:13:11, INFO: TRAIN in episode 17935 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
